PUE,WUE,Case,Climate Zone,Cooling system (Original),Cooling system,Data center size,type,Case (Original)
1.3197365,2.4461910724639893,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3418111,2.2948360443115234,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4488525,3.0182478427886963,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.3772318,2.473198413848877,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4490542,3.03197979927063,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.4307114,2.463204860687256,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.2871938,2.4412050247192383,4,4C,Waterside economizer& (water-cooled chiller),Waterside economizer (water-cooled chiller),Midsize,Cluster 2,4
1.622207,3.008157730102539,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4875842,2.9561767578125,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5358095,2.4970362186431885,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4203643,2.468005657196045,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5661739,3.3901662826538086,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6033585,3.390434503555298,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4764082,3.416062593460083,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6223009,3.010319948196411,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4236295,2.5844974517822266,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4422928,2.37075424194336,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4922519,2.5948619842529297,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5529724,2.7388882637023926,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.401101,2.95296049118042,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6066843,2.7062737941741943,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5020725,2.9587864875793457,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.571939,3.2651891708374023,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4823924,2.809098958969116,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4399904,2.469256401062012,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5729636,3.1377856731414795,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5285493,2.903721570968628,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4053477,2.7732324600219727,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3940972,2.851071357727051,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5329443,2.7176496982574463,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4831258,3.273122310638428,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6651963,3.571544885635376,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5914872,3.238311290740967,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5808153,3.2921292781829834,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4942689,2.4974915981292725,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6128099,2.760343074798584,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6331582,2.9811487197875977,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4511414,2.562079668045044,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4969423,2.7477614879608154,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6083761,2.8601765632629395,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5440584,2.824270009994507,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4819717,2.532111883163452,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6354961,3.275473356246948,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.6382452,3.115628957748413,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4780391,2.632472038269043,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.377696,2.939004421234131,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5169758,2.56134295463562,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5951072,3.2178385257720947,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5329357,2.9560673236846924,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.5596676,2.6261887550354004,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4283544,2.474855899810791,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.414805,2.673882484436035,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4530827,2.6800265312194824,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3937067,2.76811957359314,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4392133,2.4644224643707275,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.4362997,2.8504230976104736,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.556567,2.9143011569976807,5,4C,Water-cooled chiller,Water-cooled chiller,Midsize,Cluster 2,5
1.3010265,0.0167031213641166,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.522682,0.0076035833917558,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4767355,0.0,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5297134,0.0060647940263152,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5236591,0.0110565815120935,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4287641,0.0043189208954572,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4907855,0.0216286089271307,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.366764,0.0081088952720165,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4346485,0.0307764578610658,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4407939,0.0056461109779775,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5201575,0.0095388134941458,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5188627,0.0032464265823364,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5281727,0.007552707567811,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4193101,0.0194243732839822,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3968904,0.0088153844699263,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3712107,0.0269568692892789,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.437912,0.0065788435749709,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.584485,0.0159229896962642,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.571863,0.0117433108389377,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3785545,0.0180765688419342,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4136314,0.0069718221202492,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5374067,0.0133040528744459,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5000756,0.007540036458522,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3573003,0.0166634172201156,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3461013,0.0069083687849342,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4912989,0.0028597775381058,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4140825,0.0083084926009178,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3790933,0.0046397247351706,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4097962,0.0020053896587342,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5546263,0.0132611459121108,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3704259,0.0119834002107381,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.2567353,0.0138189624994993,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3851984,0.0088352048769593,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4376832,0.0072479951195418,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4991041,0.0030809475574642,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3003323,0.0096845021471381,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.713513,0.0225950293242931,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.438155,0.0,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3914461,0.0039892303757369,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4555433,0.0098406225442886,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.3997184,0.0048053148202598,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5243162,0.0158085338771343,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.7967811,0.0250372868031263,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.5127792,0.0054617775604128,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4947225,0.0187862366437912,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4247943,0.0417735911905765,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.6161128,0.0064288140274584,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4476287,0.0213270243257284,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4511285,0.0093768015503883,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.4720515,0.0111639080569148,6,4C,Airside economizer& (air-cooled chiller),Airside economizer (air-cooled chiller),Midsize,Cluster 1,6
1.9065827,0.0420379415154457,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9614363,0.0320282131433486,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9500793,0.0742754191160202,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6941569,0.0555693805217742,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6491878,0.0269382465630769,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9060092,0.0829046294093132,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9160386,0.0228630565106868,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6314603,0.0811215415596962,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7611631,0.0925702899694442,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8695095,0.0883221551775932,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8494005,0.0365452244877815,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.114163,0.0574052557349205,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6631343,0.0654785558581352,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6505108,0.0202644243836402,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0835512,0.0918454155325889,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0242884,0.031063487753272,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8394624,0.0366845056414604,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8706572,0.0825122147798538,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0024776,0.061257217079401,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6954365,0.0723670721054077,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8648862,0.0575989186763763,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7402395,0.0944606512784957,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.177919,0.0740491598844528,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6899768,0.0643039792776107,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6585137,0.0436621904373168,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7192879,0.083768755197525,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.812855,0.0406610183417797,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7980568,0.1072264909744262,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7030274,0.019910380244255,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9486554,0.0427025258541107,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.2383056,0.1092530339956283,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.75291,0.0344732515513896,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.5941212,0.071698859333992,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.994191,0.0264050904661417,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8329841,0.0548473671078681,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6738744,0.0798117890954017,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7526046,0.0471093356609344,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7932266,0.0926090329885482,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.0362332,0.0736008062958717,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.692261,0.0778955444693565,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.7895619,0.090944692492485,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.778287,0.0491837635636329,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6508341,0.0435549803078174,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9691966,0.0600038580596447,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.120371,0.0510232336819171,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.9080027,0.0654359459877014,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8677285,0.1021855175495147,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
2.2339818,0.0555305741727352,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.8978741,0.0256938580423593,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.640296,0.0360684506595134,7,4C,Air-cooled chiller,Air-cooled chiller,Midsize,Cluster 1,7
1.6693468,2.6543407440185547,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6390051,3.373016357421875,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7951025,3.1443653106689453,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7154744,3.369726181030273,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6481591,3.760346174240112,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7307135,3.195776462554932,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.5896516,3.1228485107421875,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7527208,3.0689682960510254,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6496688,3.4740757942199707,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.866596,2.847207546234131,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6963488,3.2707228660583496,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6809058,3.053760766983032,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7099832,3.6083905696868896,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7507541,3.053750991821289,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6597778,3.106049060821533,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6219941,2.681427478790283,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7230366,2.9479997158050537,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7310914,3.2254655361175537,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6506424,3.752019643783569,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6781849,2.769563674926758,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6476887,2.7967529296875,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7468905,3.2632946968078613,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6220918,2.856188535690308,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7925279,3.1937947273254395,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6020042,2.957590103149414,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.5786381,3.033611536026001,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6368933,2.982162952423096,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6233525,3.099761962890625,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6596541,3.318844795227051,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7744483,3.536513090133667,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.8155184,2.952013731002808,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6199626,3.441420078277588,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.5654782,3.4074950218200684,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.827835,3.231733798980713,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7681319,3.2396278381347656,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6341853,3.025830745697021,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6724063,3.189793348312378,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6695063,3.205777406692505,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7532005,3.021315336227417,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7991424,3.4096052646636963,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.68439,3.30759596824646,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.691884,3.236992120742798,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6548897,2.794011116027832,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6169528,3.2857625484466557,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6185856,3.253480911254883,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7807708,3.3479244709014893,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6866213,3.403629302978516,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6700951,3.5702290534973145,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.6619836,3.125596761703491,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
1.7091042,2.829986810684204,8,4C,Water-cooled chiller,Water-cooled chiller,Small,Cluster 2,8
2.603609,0.047645803540945,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.7824137,0.0930988192558288,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.2176776,0.031295757740736,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8190285,0.0751461908221244,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.949946,0.0447125658392906,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0186443,0.0288323238492012,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.1564486,0.0500363297760486,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8661153,0.1039014607667923,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9215397,0.0787132084369659,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9140038,0.0745486617088317,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0183942,0.0818426683545112,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8623016,0.0439966917037963,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8580097,0.0875668376684188,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0825837,0.0672355443239212,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9747052,0.0852288901805877,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.2174616,0.0859277099370956,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.1655083,0.0393121354281902,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.085385,0.0521090403199195,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.1605303,0.1032059863209724,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.272532,0.0392148680984973,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8151736,0.0540910921990871,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9215889,0.0628835409879684,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8324852,0.1004397049546241,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.3309705,0.0946717262268066,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.969235,0.0699642524123191,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8420798,0.0239920504391193,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.3744795,0.0360268764197826,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9480172,0.0694394707679748,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.3267274,0.0288491230458021,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0545435,0.1083841919898986,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9638549,0.1012860611081123,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8416109,0.0502326153218746,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8638,0.0966904833912849,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.4122443,0.0339012816548347,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.7822626,0.0415942072868347,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0510483,0.0883692502975463,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9645963,0.0291136968880891,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0048993,0.0498428270220756,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.0411134,0.0837715566158294,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.9530483,0.0977182909846305,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.3744135,0.0770772397518158,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
1.8315789,0.0623853020370006,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
2.115298,0.064112052321434,9,4C,Air-cooled chiller,Air-cooled chiller,Small,Cluster 1,9
